0.153846154
0.230769231
0.230769231
0.153846154
0.230769231
0.153846154
0
0.153846154
0.230769231
0.230769231
0.153846154
0.230769231
0.153846154
0
0.153846154
0.230769231
0.230769231
0.153846154
0.230769231
0.153846154
0
